kappa,delta,origin,destination,query_time,duration,marker
0.7,3.0,DIA,20th & Welton,17:11:00,74.55,1
0.7,3.0,DIA,20th & Welton,17:12:00,73.55,1
0.7,3.0,DIA,20th & Welton,17:13:00,72.55,1
0.7,3.0,DIA,20th & Welton,17:14:00,71.55,1
0.7,3.0,DIA,20th & Welton,17:15:00,70.55,1
0.7,3.0,DIA,20th & Welton,17:16:00,69.55,1
0.7,3.0,DIA,20th & Welton,17:17:00,68.55,1
0.7,3.0,DIA,20th & Welton,17:18:00,67.55,1
0.7,3.0,DIA,20th & Welton,17:19:00,66.55,1
0.7,3.0,DIA,20th & Welton,17:20:00,65.55,1
0.7,3.0,DIA,20th & Welton,17:21:00,64.55,1
0.7,3.0,DIA,20th & Welton,17:22:00,63.55,1
0.7,3.0,DIA,20th & Welton,17:23:00,62.55,1
0.7,3.0,DIA,20th & Welton,17:24:00,61.55,1
0.7,3.0,DIA,20th & Welton,17:25:00,60.55,1
0.7,3.0,DIA,20th & Welton,17:26:00,74.55,1
0.7,3.0,DIA,20th & Welton,17:27:00,73.55,1
0.7,3.0,DIA,20th & Welton,17:28:00,72.55,1
0.7,3.0,DIA,20th & Welton,17:29:00,71.55,1
0.7,3.0,DIA,20th & Welton,17:30:00,70.55,1
0.7,3.0,DIA,20th & Welton,17:31:00,69.55,1
0.7,3.0,DIA,20th & Welton,17:32:00,68.55,1
0.7,3.0,DIA,20th & Welton,17:33:00,67.55,1
0.7,3.0,DIA,20th & Welton,17:34:00,66.55,1
0.7,3.0,DIA,20th & Welton,17:35:00,65.55,1
0.7,3.0,DIA,20th & Welton,17:36:00,64.55,1
0.7,3.0,DIA,20th & Welton,17:37:00,63.55,1
0.7,3.0,DIA,20th & Welton,17:38:00,62.55,1
0.7,3.0,DIA,20th & Welton,17:39:00,61.55,1
0.7,3.0,DIA,20th & Welton,17:40:00,60.55,1
0.7,3.0,DIA,20th & Welton,17:41:00,74.55,1
0.7,3.0,DIA,20th & Welton,17:42:00,73.55,1
0.7,3.0,DIA,20th & Welton,17:43:00,72.55,1
0.7,3.0,DIA,20th & Welton,17:44:00,71.55,1
0.7,3.0,DIA,20th & Welton,17:45:00,70.55,1
0.7,3.0,DIA,20th & Welton,17:46:00,69.55,1
0.7,3.0,DIA,20th & Welton,17:47:00,68.55,1
0.7,3.0,DIA,20th & Welton,17:48:00,67.55,1
0.7,3.0,DIA,20th & Welton,17:49:00,66.55,1
0.7,3.0,DIA,20th & Welton,17:50:00,65.55,1
0.7,3.0,DIA,20th & Welton,17:51:00,64.55,1
0.7,3.0,DIA,20th & Welton,17:52:00,63.55,1
0.7,3.0,DIA,20th & Welton,17:53:00,62.55,1
0.7,3.0,DIA,20th & Welton,17:54:00,61.55,1
0.7,3.0,DIA,20th & Welton,17:55:00,60.55,1
0.7,3.0,DIA,20th & Welton,17:56:00,74.55,1
0.7,3.0,DIA,20th & Welton,17:57:00,73.55,1
0.7,3.0,DIA,20th & Welton,17:58:00,72.55,1
0.7,3.0,DIA,20th & Welton,17:59:00,71.55,1
0.7,3.0,16th & Stout,DIA,15:00:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:01:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:02:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:03:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:04:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:05:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:06:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:07:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:08:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:09:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:10:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:11:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:12:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:13:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:14:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:15:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:16:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:17:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:18:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:19:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:20:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:21:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:22:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:23:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:24:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:25:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:26:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:27:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:28:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:29:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:30:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:31:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:32:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:33:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:34:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:35:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:36:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:37:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:38:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:39:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:40:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:41:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:42:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:43:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:44:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:45:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:46:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:47:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:48:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:49:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,15:50:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:51:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:52:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:53:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:54:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:55:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:56:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:57:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:58:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,15:59:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:00:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:01:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:02:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:03:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:04:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:05:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:06:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:07:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:08:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:09:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:10:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:11:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:12:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:13:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:14:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:15:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:16:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:17:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:18:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:19:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:20:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:21:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:22:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:23:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:24:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:25:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:26:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:27:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:28:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:29:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:30:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:31:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:32:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:33:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:34:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:35:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:36:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:37:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:38:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:39:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:40:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:41:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:42:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:43:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:44:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:45:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:46:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:47:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:48:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:49:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,16:50:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:51:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:52:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:53:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:54:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:55:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:56:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:57:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:58:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,16:59:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:00:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:01:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:02:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:03:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:04:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:05:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:06:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:07:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:08:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:09:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:10:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:11:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:12:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:13:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:14:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:15:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:16:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:17:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:18:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:19:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:20:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:21:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:22:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:23:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:24:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:25:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:26:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:27:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:28:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:29:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:30:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:31:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:32:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:33:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:34:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:35:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:36:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:37:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:38:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:39:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:40:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:41:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:42:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:43:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:44:00,54.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:45:00,68.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:46:00,67.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:47:00,66.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:48:00,65.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:49:00,64.33333333333333,1
0.7,3.0,16th & Stout,DIA,17:50:00,63.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:51:00,62.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:52:00,61.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:53:00,60.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:54:00,59.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:55:00,58.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:56:00,57.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:57:00,56.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:58:00,55.333333333333336,1
0.7,3.0,16th & Stout,DIA,17:59:00,54.333333333333336,1
0.7,3.0,DIA,16th & Stout,15:00:00,66.25,0
0.7,3.0,DIA,16th & Stout,15:01:00,65.25,0
0.7,3.0,DIA,16th & Stout,15:02:00,64.25,0
0.7,3.0,DIA,16th & Stout,15:03:00,63.25,0
0.7,3.0,DIA,16th & Stout,15:04:00,62.25,0
0.7,3.0,DIA,16th & Stout,15:05:00,61.25,0
0.7,3.0,DIA,16th & Stout,15:06:00,60.25,0
0.7,3.0,DIA,16th & Stout,15:07:00,59.25,0
0.7,3.0,DIA,16th & Stout,15:08:00,58.25,0
0.7,3.0,DIA,16th & Stout,15:09:00,57.25,0
0.7,3.0,DIA,16th & Stout,15:10:00,56.25,0
0.7,3.0,DIA,16th & Stout,15:11:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:12:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:13:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:14:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:15:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:16:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:17:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:18:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:19:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:20:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:21:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:22:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:23:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:24:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:25:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:26:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:27:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:28:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:29:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:30:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:31:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:32:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:33:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:34:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:35:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:36:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:37:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:38:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:39:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:40:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,15:41:00,70.25,0
0.7,3.0,DIA,16th & Stout,15:42:00,69.25,0
0.7,3.0,DIA,16th & Stout,15:43:00,68.25,0
0.7,3.0,DIA,16th & Stout,15:44:00,67.25,0
0.7,3.0,DIA,16th & Stout,15:45:00,66.25,0
0.7,3.0,DIA,16th & Stout,15:46:00,65.25,0
0.7,3.0,DIA,16th & Stout,15:47:00,64.25,0
0.7,3.0,DIA,16th & Stout,15:48:00,63.25,0
0.7,3.0,DIA,16th & Stout,15:49:00,62.25,0
0.7,3.0,DIA,16th & Stout,15:50:00,61.25,0
0.7,3.0,DIA,16th & Stout,15:51:00,60.25,0
0.7,3.0,DIA,16th & Stout,15:52:00,59.25,0
0.7,3.0,DIA,16th & Stout,15:53:00,58.25,0
0.7,3.0,DIA,16th & Stout,15:54:00,57.25,0
0.7,3.0,DIA,16th & Stout,15:55:00,56.25,0
0.7,3.0,DIA,16th & Stout,15:56:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:57:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:58:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,15:59:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:00:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:01:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:02:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:03:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:04:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:05:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:06:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:07:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:08:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:09:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:10:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:11:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:12:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:13:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:14:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:15:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:16:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:17:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:18:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:19:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:20:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:21:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:22:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:23:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:24:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:25:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:26:00,70.25,0
0.7,3.0,DIA,16th & Stout,16:27:00,69.25,0
0.7,3.0,DIA,16th & Stout,16:28:00,68.25,0
0.7,3.0,DIA,16th & Stout,16:29:00,67.25,0
0.7,3.0,DIA,16th & Stout,16:30:00,66.25,0
0.7,3.0,DIA,16th & Stout,16:31:00,65.25,0
0.7,3.0,DIA,16th & Stout,16:32:00,64.25,0
0.7,3.0,DIA,16th & Stout,16:33:00,63.25,0
0.7,3.0,DIA,16th & Stout,16:34:00,62.25,0
0.7,3.0,DIA,16th & Stout,16:35:00,61.25,0
0.7,3.0,DIA,16th & Stout,16:36:00,60.25,0
0.7,3.0,DIA,16th & Stout,16:37:00,59.25,0
0.7,3.0,DIA,16th & Stout,16:38:00,58.25,0
0.7,3.0,DIA,16th & Stout,16:39:00,57.25,0
0.7,3.0,DIA,16th & Stout,16:40:00,56.25,0
0.7,3.0,DIA,16th & Stout,16:41:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:42:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:43:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:44:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:45:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:46:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:47:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:48:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:49:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:50:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:51:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:52:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:53:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:54:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:55:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,16:56:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:57:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:58:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,16:59:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:00:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:01:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:02:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:03:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:04:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:05:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:06:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:07:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:08:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:09:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:10:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:11:00,70.25,0
0.7,3.0,DIA,16th & Stout,17:12:00,69.25,0
0.7,3.0,DIA,16th & Stout,17:13:00,68.25,0
0.7,3.0,DIA,16th & Stout,17:14:00,67.25,0
0.7,3.0,DIA,16th & Stout,17:15:00,66.25,0
0.7,3.0,DIA,16th & Stout,17:16:00,65.25,0
0.7,3.0,DIA,16th & Stout,17:17:00,64.25,0
0.7,3.0,DIA,16th & Stout,17:18:00,63.25,0
0.7,3.0,DIA,16th & Stout,17:19:00,62.25,0
0.7,3.0,DIA,16th & Stout,17:20:00,61.25,0
0.7,3.0,DIA,16th & Stout,17:21:00,60.25,0
0.7,3.0,DIA,16th & Stout,17:22:00,59.25,0
0.7,3.0,DIA,16th & Stout,17:23:00,58.25,0
0.7,3.0,DIA,16th & Stout,17:24:00,57.25,0
0.7,3.0,DIA,16th & Stout,17:25:00,56.25,0
0.7,3.0,DIA,16th & Stout,17:26:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:27:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:28:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:29:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:30:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:31:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:32:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:33:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:34:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:35:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:36:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:37:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:38:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:39:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:40:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:41:00,70.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:42:00,69.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:43:00,68.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:44:00,67.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:45:00,66.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:46:00,65.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:47:00,64.61666666666666,0
0.7,3.0,DIA,16th & Stout,17:48:00,63.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:49:00,62.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:50:00,61.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:51:00,60.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:52:00,59.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:53:00,58.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:54:00,57.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:55:00,56.61666666666667,0
0.7,3.0,DIA,16th & Stout,17:56:00,70.25,0
0.7,3.0,DIA,16th & Stout,17:57:00,69.25,0
0.7,3.0,DIA,16th & Stout,17:58:00,68.25,0
0.7,3.0,DIA,16th & Stout,17:59:00,67.25,0
0.7,3.0,10th & Osage,DIA,15:00:00,68.33333333333333,0
0.7,3.0,10th & Osage,DIA,15:01:00,67.33333333333333,0
